EmployeeID,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,?
1791733,46,No,Travel_Rarely,228,Cardiology,3,3,Life Sciences,1,3,Female,51,3,4,Administrative,2,Married,16606,11380,
1445455,35,No,Travel_Rarely,1029,Maternity,16,3,Life Sciences,1,4,Female,91,2,3,Nurse,2,Single,8606,21195,
1225098,23,No,Travel_Rarely,507,Maternity,20,1,Life Sciences,1,1,Male,97,3,2,Nurse,3,Single,2272,24812,
1161882,40,Yes,Travel_Rarely,676,Maternity,9,4,Life Sciences,1,4,Male,86,3,1,Nurse,1,Single,2018,21831,
1130650,34,No,Travel_Rarely,971,Cardiology,1,3,Technical Degree,1,4,Male,64,2,3,Nurse,3,Married,7083,12288,
1827679,31,Yes,Travel_Frequently,561,Maternity,3,3,Life Sciences,1,4,Female,33,3,1,Other,3,Single,4084,4156,
1385384,50,No,Travel_Frequently,333,Maternity,22,5,Medical,1,3,Male,88,1,4,Administrative,4,Single,14411,24450,
1489531,34,No,Travel_Rarely,1440,Cardiology,7,2,Technical Degree,1,2,Male,55,3,1,Other,3,Married,2308,4944,
1879823,42,No,Travel_Rarely,1210,Maternity,2,3,Medical,1,3,Male,68,2,1,Nurse,2,Married,4841,24052,
1072437,37,No,Travel_Rarely,674,Maternity,13,3,Medical,1,1,Male,47,3,2,Other,4,Married,4285,3031,
1685917,29,No,Travel_Rarely,441,Maternity,8,1,Other,1,3,Female,39,1,2,Nurse,1,Married,9715,7288,
1144941,33,No,Travel_Rarely,575,Maternity,25,3,Life Sciences,1,4,Male,44,2,2,Therapist,2,Single,4320,24152,
1520707,45,No,Travel_Rarely,950,Maternity,28,3,Technical Degree,1,4,Male,97,3,1,Other,4,Married,2132,4585,
1655596,42,No,Travel_Frequently,288,Maternity,2,3,Life Sciences,1,4,Male,40,3,3,Nurse,4,Married,10124,18611,
1582511,40,No,Travel_Rarely,1342,Cardiology,9,2,Medical,1,1,Male,47,3,2,Nurse,1,Married,5473,19345,
1040101,33,No,Travel_Rarely,589,Maternity,28,4,Life Sciences,1,2,Male,79,3,2,Nurse,3,Married,5207,22949,
1795482,40,No,Travel_Rarely,898,Neurology,6,2,Medical,1,3,Male,38,3,4,Administrative,4,Single,16437,17381,
1487869,24,No,Travel_Rarely,350,Maternity,21,2,Technical Degree,1,3,Male,57,2,1,Nurse,1,Divorced,2296,10036,
1757748,40,No,Non-Travel,1142,Maternity,8,2,Life Sciences,1,4,Male,72,3,2,Nurse,4,Divorced,4069,8841,
1044155,45,No,Travel_Rarely,538,Maternity,1,4,Technical Degree,1,1,Male,66,3,3,Nurse,2,Divorced,7441,20933,
1751058,35,No,Travel_Rarely,1402,Cardiology,28,4,Life Sciences,1,2,Female,98,2,1,Other,3,Married,2430,26204,
1800789,32,No,Travel_Rarely,824,Maternity,5,2,Life Sciences,1,4,Female,67,2,2,Other,2,Married,5878,15624,
1258148,36,No,Travel_Rarely,1157,Cardiology,2,4,Life Sciences,1,3,Male,70,3,1,Other,4,Single,2644,17001,
1120429,48,No,Travel_Rarely,492,Cardiology,16,4,Life Sciences,1,3,Female,96,3,2,Nurse,3,Divorced,6439,13693,
1604996,29,No,Travel_Rarely,598,Maternity,9,3,Life Sciences,1,3,Male,91,4,1,Other,3,Married,2451,22376,
1152504,33,No,Travel_Rarely,1242,Cardiology,8,4,Life Sciences,1,1,Male,46,3,2,Nurse,1,Married,6392,10589,
1093589,30,No,Travel_Rarely,740,Cardiology,1,3,Life Sciences,1,2,Male,64,2,2,Nurse,1,Married,9714,5323,
1152723,38,No,Travel_Frequently,888,Neurology,10,4,Human Resources,1,3,Male,71,3,2,Other,3,Married,6077,14814,
1561423,35,No,Travel_Rarely,992,Maternity,1,3,Medical,1,4,Male,68,2,1,Nurse,1,Single,2450,21731,
1603233,30,No,Travel_Rarely,1288,Cardiology,29,4,Technical Degree,1,3,Male,33,3,3,Nurse,2,Married,9250,17799,
1286513,35,Yes,Travel_Rarely,104,Maternity,2,3,Life Sciences,1,1,Female,69,3,1,Nurse,1,Divorced,2074,26619,
1313838,53,No,Travel_Rarely,607,Neurology,2,5,Technical Degree,1,3,Female,78,2,3,Therapist,4,Married,10169,14618,
1819647,38,No,Travel_Rarely,903,Neurology,2,3,Medical,1,3,Male,81,3,2,Therapist,2,Married,4855,7653,
1316836,32,No,Non-Travel,1200,Maternity,1,4,Technical Degree,1,4,Male,62,3,2,Other,1,Married,4087,25174,
1595159,48,No,Travel_Rarely,1108,Maternity,15,4,Other,1,3,Female,65,3,1,Other,1,Married,2367,16530,
1679356,34,No,Travel_Rarely,479,Maternity,7,4,Medical,1,1,Male,35,3,1,Other,4,Single,2972,22061,
1729981,55,No,Travel_Rarely,685,Cardiology,26,5,Marketing,1,3,Male,60,2,5,Administrative,4,Married,19586,23037,
1597323,34,No,Travel_Rarely,1351,Maternity,1,4,Life Sciences,1,2,Male,45,3,2,Other,4,Married,5484,13008,
1765716,26,No,Travel_Rarely,474,Maternity,3,3,Life Sciences,1,1,Female,89,3,1,Other,4,Married,2061,11133,
1573518,38,No,Travel_Rarely,1245,Cardiology,14,3,Life Sciences,1,3,Male,80,3,2,Nurse,2,Married,9924,12355,
1755222,38,No,Travel_Rarely,437,Cardiology,16,3,Life Sciences,1,2,Female,90,3,2,Nurse,2,Single,4198,16379,
1689960,36,No,Travel_Rarely,884,Cardiology,1,4,Life Sciences,1,2,Female,73,3,2,Nurse,3,Single,6815,21447,
1321308,29,No,Travel_Rarely,1370,Maternity,3,1,Medical,1,2,Male,87,3,1,Nurse,1,Single,4723,16213,
1261502,35,No,Travel_Rarely,670,Maternity,10,4,Medical,1,1,Female,51,3,2,Nurse,3,Single,6142,4223,
1041532,39,No,Travel_Rarely,1462,Cardiology,6,3,Medical,1,4,Male,38,4,3,Nurse,3,Married,8237,4658,
1828789,29,No,Travel_Frequently,995,Maternity,2,1,Life Sciences,1,1,Male,87,3,2,Nurse,4,Divorced,8853,24483,
1638427,50,No,Travel_Rarely,264,Cardiology,9,3,Marketing,1,3,Male,59,3,5,Administrative,3,Married,19331,19519,
1788553,23,No,Travel_Rarely,977,Maternity,10,3,Technical Degree,1,4,Male,45,4,1,Other,3,Married,2073,12826,
1599847,36,No,Travel_Frequently,1302,Maternity,6,4,Life Sciences,1,1,Male,80,4,2,Nurse,1,Married,5562,19711,
1856176,42,No,Travel_Rarely,1059,Neurology,9,2,Other,1,4,Male,93,2,5,Other,4,Single,19613,26362,
1106946,35,No,Travel_Rarely,750,Maternity,28,3,Life Sciences,1,2,Male,46,4,2,Nurse,3,Married,3407,25348,
1866800,34,No,Travel_Frequently,653,Maternity,10,4,Technical Degree,1,4,Male,92,2,2,Nurse,3,Married,5063,15332,
1492385,40,No,Travel_Rarely,118,Cardiology,14,2,Life Sciences,1,4,Female,84,3,2,Nurse,1,Married,4639,11262,
1463621,43,No,Travel_Rarely,990,Maternity,27,3,Technical Degree,1,4,Male,87,4,1,Nurse,2,Divorced,4876,5855,
1562191,35,No,Travel_Rarely,1349,Maternity,7,2,Life Sciences,1,3,Male,63,2,1,Nurse,4,Married,2690,7713,
1801915,46,No,Travel_Rarely,563,Cardiology,1,4,Life Sciences,1,4,Male,56,4,4,Administrative,1,Single,17567,3156,
1064286,28,Yes,Travel_Rarely,329,Maternity,24,3,Medical,1,3,Male,51,3,1,Nurse,2,Married,2408,7324,
1494533,22,Yes,Non-Travel,457,Maternity,26,2,Other,1,2,Female,85,2,1,Other,3,Married,2814,10293,
1618456,50,No,Travel_Frequently,1234,Maternity,20,5,Medical,1,2,Male,41,3,4,Nurse,3,Married,11245,20689,
1072876,32,No,Travel_Rarely,634,Maternity,5,4,Other,1,2,Female,35,4,1,Other,4,Married,3312,18783,
1393835,44,No,Travel_Rarely,1313,Maternity,7,3,Medical,1,2,Female,31,3,5,Administrative,4,Divorced,19049,3549,
1466602,30,No,Travel_Rarely,241,Maternity,7,3,Medical,1,2,Male,48,2,1,Other,2,Married,2141,5348,
1135463,45,No,Travel_Rarely,1015,Maternity,5,5,Medical,1,3,Female,50,1,2,Nurse,1,Single,5769,23447,
1792202,45,No,Non-Travel,336,Cardiology,26,3,Marketing,1,1,Male,52,2,2,Nurse,1,Married,4385,24162,
1428612,31,No,Travel_Frequently,715,Cardiology,2,4,Other,1,4,Male,54,3,2,Nurse,1,Single,5332,21602,
1831818,36,No,Travel_Rarely,559,Maternity,12,4,Life Sciences,1,3,Female,76,3,2,Therapist,3,Married,4663,12421,
1624104,34,No,Travel_Frequently,426,Maternity,10,4,Life Sciences,1,3,Male,42,4,2,Therapist,4,Divorced,4724,17000,
1594457,49,No,Travel_Rarely,722,Maternity,25,4,Life Sciences,1,3,Female,84,3,1,Nurse,1,Married,3211,22102,
1871083,39,No,Travel_Rarely,1387,Maternity,10,5,Medical,1,2,Male,76,3,2,Therapist,1,Married,5377,3835,
1448152,27,No,Travel_Rarely,1302,Maternity,19,3,Other,1,4,Male,67,2,1,Nurse,1,Divorced,4066,16290,
1577752,35,No,Travel_Rarely,819,Maternity,18,5,Life Sciences,1,2,Male,48,4,2,Other,1,Married,5208,26312,
1475967,28,No,Travel_Rarely,580,Maternity,27,3,Medical,1,2,Female,39,1,2,Therapist,1,Divorced,4877,20460,
1797790,21,No,Travel_Rarely,546,Maternity,5,1,Medical,1,3,Male,97,3,1,Other,4,Single,3117,26009,
1741354,18,Yes,Travel_Frequently,544,Cardiology,3,2,Medical,1,2,Female,70,3,1,Other,4,Single,1569,18420,
1665873,47,No,Travel_Rarely,1176,Neurology,26,4,Life Sciences,1,4,Female,98,3,5,Administrative,3,Married,19658,5220,
1604086,39,No,Travel_Rarely,170,Maternity,3,2,Medical,1,3,Male,76,2,2,Nurse,3,Divorced,3069,10302,
1687357,40,No,Travel_Rarely,884,Maternity,15,3,Life Sciences,1,1,Female,80,2,3,Therapist,3,Married,10435,25800,
1645854,35,No,Non-Travel,208,Maternity,8,4,Life Sciences,1,3,Female,52,3,2,Nurse,3,Married,4148,12250,
1693873,37,No,Travel_Rarely,671,Maternity,19,3,Life Sciences,1,3,Male,85,3,2,Therapist,3,Married,5768,26493,
1032199,39,No,Travel_Frequently,711,Neurology,4,3,Medical,1,1,Female,81,3,2,Therapist,3,Single,5042,3140,
1646893,45,No,Travel_Rarely,1329,Neurology,2,2,Other,1,4,Female,59,2,2,Therapist,4,Divorced,5770,5388,
1641732,38,No,Travel_Rarely,397,Neurology,2,2,Medical,1,4,Female,54,2,3,Therapist,3,Married,7756,14199,
1626748,35,No,Travel_Rarely,737,Cardiology,10,3,Medical,1,4,Male,55,2,3,Nurse,1,Married,10306,21530,
1552731,37,No,Travel_Rarely,1470,Maternity,10,3,Medical,1,2,Female,71,3,1,Other,2,Married,3936,9953,
1294986,40,No,Travel_Rarely,448,Maternity,16,3,Life Sciences,1,3,Female,84,3,3,Therapist,4,Single,7945,19948,
1219188,44,No,Travel_Frequently,602,Neurology,1,5,Human Resources,1,1,Male,37,3,2,Other,4,Married,5743,10503,
1533221,48,No,Travel_Frequently,365,Neurology,4,5,Medical,1,3,Male,89,2,4,Other,4,Married,15202,5602,
1107055,35,Yes,Travel_Rarely,763,Cardiology,15,2,Medical,1,1,Male,59,1,2,Nurse,4,Divorced,5440,22098,
1644021,24,Yes,Travel_Frequently,567,Maternity,2,1,Technical Degree,1,1,Female,32,3,1,Other,4,Single,3760,17218,
1236753,27,No,Travel_Rarely,486,Maternity,8,3,Medical,1,2,Female,86,4,1,Other,3,Married,3517,22490,
1731640,27,No,Travel_Frequently,591,Maternity,2,3,Medical,1,4,Male,87,3,1,Other,4,Single,2580,6297,
1883424,40,Yes,Travel_Rarely,1329,Maternity,7,3,Life Sciences,1,1,Male,73,3,1,Nurse,1,Single,2166,3339,
1202416,29,No,Travel_Rarely,469,Cardiology,10,3,Medical,1,3,Male,42,2,2,Nurse,3,Single,5869,23413,
1088912,36,No,Travel_Rarely,711,Maternity,5,4,Life Sciences,1,2,Female,42,3,3,Nurse,1,Married,8008,22792,
1605956,25,No,Travel_Frequently,772,Neurology,2,1,Life Sciences,1,4,Male,77,4,2,Therapist,3,Divorced,5206,4973,
1505937,39,No,Travel_Rarely,492,Maternity,12,3,Medical,1,4,Male,66,3,2,Therapist,2,Married,5295,7693,
1399370,49,No,Travel_Rarely,301,Maternity,22,4,Other,1,1,Female,72,3,4,Administrative,2,Married,16413,3498,
1761884,50,No,Travel_Rarely,813,Maternity,17,5,Life Sciences,1,4,Female,50,2,3,Administrative,1,Divorced,13269,21981,
1769167,20,No,Travel_Rarely,1141,Cardiology,2,3,Medical,1,3,Female,31,3,1,Other,3,Single,2783,13251,
1547090,34,No,Travel_Rarely,1130,Maternity,3,3,Life Sciences,1,4,Female,66,3,2,Other,2,Divorced,5433,19332,
1246015,36,No,Travel_Rarely,311,Maternity,7,3,Life Sciences,1,1,Male,77,3,1,Nurse,2,Single,2013,10950,
1254079,49,No,Travel_Rarely,465,Maternity,6,1,Life Sciences,1,3,Female,41,2,4,Nurse,3,Married,13966,11652,
1860095,36,No,Non-Travel,894,Neurology,1,4,Medical,1,4,Female,33,2,2,Therapist,3,Married,4374,15411,
1602610,36,No,Travel_Rarely,1040,Maternity,3,2,Life Sciences,1,4,Male,79,4,2,Nurse,1,Divorced,6842,26308,
1364047,54,No,Travel_Rarely,584,Neurology,22,5,Medical,1,2,Female,91,3,4,Other,3,Married,17426,18685,
1872403,43,No,Travel_Rarely,1291,Maternity,15,2,Life Sciences,1,3,Male,65,2,4,Administrative,3,Married,17603,3525,
1705436,35,No,Travel_Frequently,880,Cardiology,12,4,Other,1,4,Male,36,3,2,Nurse,4,Single,4581,10414,
1607161,38,No,Travel_Frequently,1189,Maternity,1,3,Life Sciences,1,4,Male,90,3,2,Other,4,Married,4735,9867,
1706059,29,No,Travel_Rarely,991,Cardiology,5,3,Medical,1,1,Male,43,2,2,Nurse,2,Divorced,4187,3356,
1574111,33,No,Travel_Rarely,392,Cardiology,2,4,Medical,1,4,Male,93,3,2,Nurse,4,Divorced,5505,3921,
1200755,32,No,Travel_Rarely,977,Maternity,2,3,Medical,1,4,Male,45,3,2,Other,2,Divorced,5470,25518,
1068460,31,No,Travel_Rarely,1112,Cardiology,5,4,Life Sciences,1,1,Female,67,3,2,Nurse,4,Married,5476,22589,
1796122,49,No,Travel_Rarely,464,Maternity,16,3,Medical,1,4,Female,74,3,1,Nurse,1,Divorced,2587,24941,
1728347,38,No,Travel_Frequently,148,Maternity,2,3,Medical,1,4,Female,42,2,1,Nurse,2,Single,2440,23826,
1817017,47,No,Travel_Rarely,1225,Cardiology,2,4,Life Sciences,1,2,Female,47,4,4,Administrative,2,Divorced,15972,21086,
1400072,49,No,Travel_Rarely,809,Neurology,1,3,Life Sciences,1,3,Male,36,3,4,Other,3,Single,15379,22384,
1349913,41,No,Travel_Rarely,1206,Cardiology,23,2,Life Sciences,1,4,Male,80,3,3,Nurse,3,Single,7082,11591,
1119867,20,No,Travel_Rarely,727,Cardiology,9,1,Life Sciences,1,4,Male,54,3,1,Other,1,Single,2728,21082,
1060815,33,No,Non-Travel,530,Cardiology,16,3,Life Sciences,1,3,Female,36,3,2,Nurse,4,Divorced,5368,16130,
1097742,36,No,Travel_Rarely,1351,Maternity,26,4,Life Sciences,1,1,Male,80,3,2,Nurse,3,Married,5347,7419,
1711206,44,No,Travel_Rarely,528,Neurology,1,3,Life Sciences,1,3,Female,44,3,1,Other,4,Divorced,3195,4167,
1082389,23,Yes,Travel_Rarely,1320,Maternity,8,1,Medical,1,4,Male,93,2,1,Nurse,3,Single,3989,20586,
1588527,38,No,Travel_Rarely,1495,Maternity,4,2,Medical,1,4,Female,87,3,1,Nurse,3,Married,3306,26176,
1590426,53,No,Travel_Rarely,1395,Maternity,24,4,Medical,1,2,Male,48,4,3,Nurse,4,Married,7005,3458,
1425001,48,No,Travel_Frequently,708,Cardiology,7,2,Medical,1,4,Female,95,3,1,Other,3,Married,2655,11740,
1609527,32,No,Travel_Rarely,1259,Maternity,2,4,Life Sciences,1,4,Male,95,3,1,Nurse,2,Single,1393,24852,
1366639,26,No,Non-Travel,786,Maternity,7,3,Medical,1,4,Male,76,3,1,Nurse,4,Single,2570,11925,
1270535,55,No,Travel_Rarely,1441,Maternity,22,3,Technical Degree,1,1,Male,94,2,1,Other,2,Divorced,3537,23737,
1826482,34,No,Travel_Rarely,1157,Maternity,5,2,Medical,1,2,Male,57,2,2,Nurse,4,Married,3986,11912,
1718662,60,No,Travel_Rarely,370,Maternity,1,4,Medical,1,3,Male,92,1,3,Nurse,4,Divorced,10883,20467,
1248055,33,No,Travel_Rarely,267,Maternity,21,3,Medical,1,2,Male,79,4,1,Nurse,2,Married,2028,13637,
1430170,37,No,Travel_Frequently,1278,Cardiology,1,4,Medical,1,3,Male,31,1,2,Nurse,4,Divorced,9525,7677,
1830378,34,No,Travel_Rarely,678,Maternity,19,3,Life Sciences,1,2,Female,35,2,1,Other,4,Married,2929,20338,
1810874,23,No,Travel_Rarely,427,Cardiology,7,3,Life Sciences,1,3,Male,99,3,1,Other,4,Divorced,2275,25103,
1287552,44,No,Travel_Rarely,921,Maternity,2,3,Life Sciences,1,3,Female,96,4,3,Nurse,4,Married,7879,14810,
1432173,35,No,Travel_Frequently,146,Maternity,2,4,Medical,1,1,Male,79,2,1,Other,4,Single,4930,13970,
1499458,43,No,Travel_Rarely,1179,Cardiology,2,3,Medical,1,4,Male,73,3,2,Nurse,4,Married,7847,6069,
1622897,24,No,Travel_Rarely,581,Maternity,9,3,Medical,1,3,Male,62,4,1,Other,3,Married,4401,17616,
1374267,41,No,Travel_Rarely,918,Cardiology,6,3,Marketing,1,4,Male,35,3,3,Nurse,3,Single,9241,15869,
1125172,29,No,Travel_Rarely,1082,Maternity,9,4,Medical,1,4,Female,43,3,1,Nurse,3,Married,2974,25412,
1569964,36,No,Travel_Rarely,530,Cardiology,2,4,Life Sciences,1,3,Female,51,3,2,Other,4,Single,4502,7439,
1689576,45,No,Non-Travel,1238,Maternity,1,1,Life Sciences,1,3,Male,74,2,3,Nurse,3,Married,10748,3395,
1297488,24,Yes,Travel_Rarely,240,Neurology,22,1,Human Resources,1,4,Male,58,1,1,Other,3,Married,1555,11585,
1675357,47,Yes,Travel_Frequently,1093,Cardiology,9,3,Life Sciences,1,3,Male,82,1,4,Nurse,3,Married,12936,24164,
1704363,26,No,Travel_Rarely,390,Maternity,17,4,Medical,1,4,Male,62,1,1,Nurse,3,Married,2305,6217,
1554897,45,No,Travel_Rarely,1005,Maternity,28,2,Technical Degree,1,4,Female,48,2,4,Administrative,2,Single,16704,17119,
1430466,32,No,Travel_Frequently,585,Maternity,10,3,Life Sciences,1,1,Male,56,3,1,Other,3,Married,3433,17360,
1205920,31,No,Travel_Rarely,741,Maternity,2,4,Life Sciences,1,2,Male,69,3,1,Nurse,3,Married,3477,18103,
1702718,41,No,Non-Travel,552,Neurology,4,3,Human Resources,1,3,Male,60,1,2,Other,2,Married,6430,20794,
1417199,40,No,Travel_Rarely,369,Maternity,8,2,Life Sciences,1,2,Female,92,3,2,Therapist,1,Married,6516,5041,
1078051,24,No,Travel_Rarely,506,Maternity,29,1,Medical,1,2,Male,91,3,1,Nurse,1,Divorced,3907,3622,
1146326,46,No,Travel_Rarely,717,Maternity,13,4,Life Sciences,1,3,Male,34,3,2,Nurse,2,Single,5562,9697,
1044017,35,No,Travel_Rarely,1370,Maternity,27,4,Life Sciences,1,4,Male,49,3,2,Therapist,3,Married,6883,5151,
1294406,30,No,Travel_Rarely,793,Maternity,16,1,Life Sciences,1,2,Male,33,3,1,Other,4,Married,2862,3811,
1280706,47,No,Non-Travel,543,Cardiology,2,4,Marketing,1,3,Male,87,3,2,Nurse,2,Married,4978,3536,
1488805,46,No,Travel_Rarely,1277,Cardiology,2,3,Life Sciences,1,3,Male,74,3,3,Nurse,4,Divorced,10368,5596,
1315940,36,No,Travel_Rarely,1456,Cardiology,13,5,Marketing,1,2,Male,96,2,2,Nurse,1,Divorced,6134,8658,
1878824,32,Yes,Travel_Rarely,964,Cardiology,1,2,Life Sciences,1,1,Male,34,1,2,Nurse,2,Single,6735,12147,
1658260,23,No,Travel_Rarely,160,Maternity,4,1,Medical,1,3,Female,51,3,1,Nurse,2,Single,3295,12862,
1246363,31,No,Travel_Frequently,163,Maternity,24,1,Technical Degree,1,4,Female,30,3,2,Therapist,4,Single,5238,6670,
1360469,39,No,Non-Travel,792,Maternity,1,3,Life Sciences,1,4,Male,77,3,2,Nurse,4,Married,6472,8989,
1412303,32,No,Travel_Rarely,371,Cardiology,19,3,Life Sciences,1,4,Male,80,1,3,Nurse,3,Married,9610,3840,
1360714,40,No,Travel_Rarely,611,Cardiology,7,4,Medical,1,2,Male,88,3,5,Administrative,2,Single,19833,4349,
1383815,45,No,Travel_Rarely,176,Neurology,4,3,Life Sciences,1,3,Female,56,1,3,Other,3,Married,9756,6595,
1620383,30,No,Travel_Frequently,1312,Maternity,2,4,Technical Degree,1,4,Female,78,2,1,Other,1,Single,4968,26427,
1377529,24,No,Travel_Frequently,897,Neurology,10,3,Medical,1,1,Male,59,3,1,Other,4,Married,2145,2097,
1828538,30,Yes,Travel_Frequently,600,Neurology,8,3,Human Resources,1,3,Female,66,2,1,Other,4,Divorced,2180,9732,
1692811,31,No,Travel_Rarely,1003,Cardiology,5,3,Technical Degree,1,1,Male,51,3,2,Nurse,3,Married,8346,20943,
1030937,27,No,Travel_Rarely,1054,Maternity,8,3,Medical,1,3,Female,67,3,1,Other,4,Single,3445,6152,
1838448,29,Yes,Travel_Rarely,428,Cardiology,9,3,Marketing,1,2,Female,52,1,1,Other,2,Single,2760,14630,
1176037,29,No,Travel_Frequently,461,Maternity,1,3,Life Sciences,1,4,Male,70,4,2,Nurse,3,Single,6294,23060,
1764157,30,No,Travel_Rarely,979,Cardiology,15,2,Marketing,1,3,Male,94,2,3,Nurse,1,Divorced,7140,3088,
1483732,34,No,Travel_Rarely,181,Maternity,2,4,Medical,1,4,Male,97,4,1,Other,4,Married,2932,5586,
1059340,33,No,Non-Travel,1283,Cardiology,2,3,Marketing,1,4,Female,62,3,2,Nurse,2,Single,5147,10697,
1260966,49,No,Travel_Rarely,1313,Cardiology,11,4,Marketing,1,4,Female,80,3,2,Nurse,4,Single,4507,8191,
1196870,33,Yes,Travel_Rarely,211,Cardiology,16,3,Life Sciences,1,1,Female,74,3,3,Nurse,1,Single,8564,10092,
1434954,38,No,Travel_Frequently,594,Maternity,2,2,Medical,1,3,Female,75,2,1,Nurse,2,Married,2468,15963,
1872248,31,Yes,Travel_Rarely,1079,Cardiology,16,4,Marketing,1,1,Male,70,3,3,Nurse,3,Married,8161,19002,
1498457,29,No,Travel_Rarely,590,Maternity,4,3,Technical Degree,1,4,Female,91,2,1,Other,1,Divorced,2109,10007,
1322097,30,No,Travel_Rarely,305,Maternity,16,3,Life Sciences,1,3,Male,58,4,2,Nurse,3,Married,5294,9128,
1400783,32,No,Non-Travel,953,Maternity,5,4,Technical Degree,1,2,Male,65,3,1,Other,2,Single,2718,17674,
1511863,38,No,Travel_Rarely,833,Maternity,18,3,Medical,1,2,Male,60,1,2,Nurse,4,Married,5811,24539,
1581569,43,Yes,Travel_Frequently,807,Maternity,17,3,Technical Degree,1,3,Male,38,2,1,Other,3,Married,2437,15587,
1628396,42,No,Travel_Rarely,855,Maternity,12,3,Medical,1,2,Male,57,3,1,Nurse,2,Divorced,2766,8952,
1715321,55,No,Travel_Rarely,478,Maternity,2,3,Medical,1,3,Male,60,2,5,Administrative,1,Married,19038,19805,
1541808,33,No,Non-Travel,775,Maternity,4,3,Technical Degree,1,4,Male,90,3,2,Other,2,Divorced,3055,6194,
1479918,41,No,Travel_Rarely,548,Maternity,9,4,Life Sciences,1,3,Male,94,3,1,Nurse,1,Divorced,2289,20520,
1404955,34,No,Non-Travel,1375,Cardiology,10,3,Life Sciences,1,4,Male,87,3,2,Nurse,3,Divorced,4001,12313,
1473417,53,No,Non-Travel,661,Neurology,1,4,Medical,1,1,Female,60,2,4,Therapist,3,Married,12965,22308,
1778124,43,No,Travel_Rarely,244,Neurology,2,3,Life Sciences,1,2,Male,97,3,1,Other,4,Single,3539,5033,
1143717,34,No,Travel_Rarely,511,Cardiology,3,2,Life Sciences,1,4,Female,32,1,2,Nurse,4,Single,6029,25353,
1193818,21,Yes,Travel_Rarely,337,Cardiology,7,1,Marketing,1,2,Male,31,3,1,Other,2,Single,2679,4567,
1795187,38,No,Travel_Rarely,1153,Maternity,6,2,Other,1,4,Female,40,2,1,Nurse,3,Married,3702,16376,
1241701,22,Yes,Travel_Rarely,1294,Maternity,8,1,Medical,1,3,Female,79,3,1,Nurse,1,Married,2398,15999,
1729178,31,No,Travel_Rarely,196,Cardiology,29,4,Marketing,1,1,Female,91,2,2,Nurse,4,Married,5468,13402,
1612699,51,No,Travel_Rarely,942,Neurology,3,3,Technical Degree,1,1,Female,53,3,3,Other,3,Married,13116,22984,
1880660,37,No,Travel_Rarely,589,Cardiology,9,2,Marketing,1,2,Male,46,2,2,Nurse,2,Married,4189,8800,
1275366,46,No,Travel_Rarely,734,Maternity,2,4,Medical,1,3,Male,46,3,5,Administrative,4,Divorced,19328,14218,
1377582,36,No,Travel_Rarely,1383,Maternity,10,3,Life Sciences,1,4,Male,90,3,3,Nurse,1,Married,8321,25949,
1590795,44,No,Travel_Frequently,429,Maternity,1,2,Medical,1,3,Male,99,3,1,Other,2,Divorced,2342,11092,
1554560,37,No,Travel_Rarely,1239,Neurology,8,2,Other,1,3,Male,89,3,2,Other,2,Divorced,4071,12832,
1563500,35,Yes,Travel_Rarely,303,Cardiology,27,3,Life Sciences,1,3,Male,84,3,2,Nurse,4,Single,5813,13492,
1287606,33,No,Travel_Rarely,867,Maternity,8,4,Life Sciences,1,4,Male,90,4,1,Other,1,Married,3143,6076,
1395052,28,No,Travel_Rarely,1181,Maternity,1,3,Life Sciences,1,3,Male,82,3,1,Other,4,Married,2044,5531,
1692699,39,No,Travel_Rarely,1253,Maternity,10,1,Medical,1,3,Male,65,3,3,Administrative,3,Single,13464,7914,
1691971,46,No,Non-Travel,849,Cardiology,26,2,Life Sciences,1,2,Male,98,2,2,Nurse,2,Single,7991,25166,
1048578,40,No,Travel_Rarely,616,Maternity,2,2,Life Sciences,1,3,Female,99,3,1,Nurse,1,Married,3377,25605,
1874111,42,No,Travel_Rarely,1128,Maternity,13,3,Medical,1,2,Male,95,4,2,Nurse,1,Married,5538,5696,
1083173,35,No,Non-Travel,1180,Cardiology,2,2,Medical,1,2,Male,90,3,2,Therapist,4,Divorced,5762,24442,
1819347,38,No,Non-Travel,1336,Neurology,2,3,Human Resources,1,1,Male,100,3,1,Other,2,Divorced,2592,7129,
1645963,34,No,Travel_Frequently,234,Neurology,9,4,Life Sciences,1,4,Male,93,3,2,Nurse,1,Married,5346,6208,
1174838,37,No,Travel_Rarely,370,Cardiology,10,4,Medical,1,4,Male,58,3,2,Therapist,1,Single,4213,4992,
1751502,39,No,Travel_Frequently,766,Cardiology,20,3,Life Sciences,1,3,Male,83,3,2,Nurse,4,Divorced,4127,19188,
1117560,43,No,Non-Travel,343,Neurology,9,3,Life Sciences,1,1,Male,52,3,1,Other,3,Single,2438,24978,
1206981,41,No,Travel_Rarely,447,Neurology,5,3,Life Sciences,1,2,Male,85,4,2,Nurse,2,Single,6870,15530,
1711876,41,No,Travel_Rarely,796,Cardiology,4,1,Marketing,1,3,Female,81,3,3,Nurse,3,Divorced,10447,26458,
